GameID,Season,SeasonState,Venue,Period,GameTime,StrengthState,TypeCode,Event,x,y,Zone,Reason,ShotType,SecondaryReason,TypeCode2,PEN_Duration,EventTeam,Goalie_ID,Goalie,Player1_ID,Player1,Player2_ID,Player2,Player3_ID,Player3,Corsi,Fenwick,Shot,Goal,EventIndex,ShiftIndex,ScoreState,Home_Forwards_ID,Home_Forwards,Home_Defenders_ID,Home_Defenders,Home_Goalie_ID,Home_Goalie,Away_Forwards_ID,Away_Forwards,Away_Defenders_ID,Away_Defenders,Away_Goalie_ID,Away_Goalie,BoxID,BoxID_rev,BoxSize,ShotDistance,ShotAngle,Position,Shoots,xG_F,xG_S
2008020463,20082009,regular,Away,3,2849,,506,shot-on-goal,,,,,snap,,,,PIT,8460704.0,Johan Hedberg,8470625,Ryan Stone,0,\N,0,\N,1,1,1,0,20080204630053,\N,3,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,N02,N05,875.0,,,F,L,,
2008020463,20082009,regular,Away,3,2897,,509,penalty,,,,,,,MIN,2.0,PIT,,\N,8471215,Evgeni Malkin,8469501,Chris Thorburn,0,\N,0,0,0,0,20080204630054,\N,3,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,N02,N05,875.0,,,F,L,,
2008020463,20082009,regular,Away,3,3210,,506,shot-on-goal,,,,,snap,,,,PIT,8460704.0,Johan Hedberg,8460465,Petr Sykora,0,\N,0,\N,1,1,1,0,20080204630055,\N,3,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,N02,N05,875.0,,,F,L,,
2008020463,20082009,regular,Away,3,3268,,506,shot-on-goal,,,,,wrist,,,,PIT,8460704.0,Johan Hedberg,8470625,Ryan Stone,0,\N,0,\N,1,1,1,0,20080204630056,\N,3,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,N02,N05,875.0,,,F,L,,
2008020463,20082009,regular,Home,3,3295,,505,goal,,,,,slap,,,,ATL,8470594.0,Marc-Andre Fleury,8469474,Colby Armstrong,0,\N,0,\N,1,1,1,1,20080204630057,\N,-2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,N02,N05,875.0,,,F,R,,
2008020463,20082009,regular,Home,3,3364,,506,shot-on-goal,,,,,slap,,,,ATL,8470594.0,Marc-Andre Fleury,8469454,Ilya Kovalchuk,0,\N,0,\N,1,1,1,0,20080204630058,\N,-2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,N02,N05,875.0,,,F,R,,
2008020463,20082009,regular,Home,3,3383,,506,shot-on-goal,,,,,snap,,,,ATL,8470594.0,Marc-Andre Fleury,8468493,Ron Hainsey,0,\N,0,\N,1,1,1,0,20080204630059,\N,-2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,N02,N05,875.0,,,D,L,,
2008020463,20082009,regular,Home,3,3406,,506,shot-on-goal,,,,,slap,,,,ATL,8470594.0,Marc-Andre Fleury,8469501,Chris Thorburn,0,\N,0,\N,1,1,1,0,20080204630060,\N,-2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,N02,N05,875.0,,,F,R,,
2008020463,20082009,regular,Home,3,3436,,506,shot-on-goal,,,,,wrist,,,,ATL,8470594.0,Marc-Andre Fleury,8466392,Todd White,0,\N,0,\N,1,1,1,0,20080204630061,\N,-2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,N02,N05,875.0,,,F,L,,
2008020463,20082009,regular,Home,3,3524,,506,shot-on-goal,,,,,snap,,,,ATL,8470594.0,Marc-Andre Fleury,8466392,Todd White,0,\N,0,\N,1,1,1,0,20080204630062,\N,-2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,N02,N05,875.0,,,F,L,,
